video_id,label,label_name,label_cat,split,embedding_file,n_frames,embedding_dim
029,1,real,FF-real,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/029.npz,96,768
029_048,0,fake,FF-FS,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/029_048.npz,96,768
029_048,0,fake,FF-F2F,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/029_048.npz,96,768
029_048,0,fake,FF-DF,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/029_048.npz,96,768
029_048,0,fake,FF-NT,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/029_048.npz,96,768
030,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/030.npz,96,768
030_193,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/030_193.npz,96,768
030_193,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/030_193.npz,96,768
030_193,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/030_193.npz,96,768
030_193,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/030_193.npz,96,768
031,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/031.npz,96,768
031_163,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/031_163.npz,96,768
031_163,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/031_163.npz,96,768
031_163,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/031_163.npz,96,768
031_163,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/031_163.npz,96,768
032,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/032.npz,96,768
032_944,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/032_944.npz,96,768
032_944,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/032_944.npz,96,768
032_944,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/032_944.npz,96,768
032_944,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/032_944.npz,96,768
033,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/033.npz,96,768
033_097,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/033_097.npz,96,768
033_097,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/033_097.npz,96,768
033_097,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/033_097.npz,96,768
033_097,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/033_097.npz,96,768
034,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/034.npz,96,768
034_590,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/034_590.npz,96,768
034_590,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/034_590.npz,96,768
034_590,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/034_590.npz,96,768
034_590,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/034_590.npz,96,768
035,1,real,FF-real,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/035.npz,96,768
035_036,0,fake,FF-DF,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/035_036.npz,96,768
035_036,0,fake,FF-NT,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/035_036.npz,96,768
035_036,0,fake,FF-F2F,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/035_036.npz,96,768
035_036,0,fake,FF-FS,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/035_036.npz,96,768
036,1,real,FF-real,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/036.npz,96,768
036_035,0,fake,FF-NT,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/036_035.npz,96,768
036_035,0,fake,FF-FS,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/036_035.npz,96,768
036_035,0,fake,FF-DF,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/036_035.npz,96,768
036_035,0,fake,FF-F2F,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/036_035.npz,96,768
037,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/037.npz,96,768
037_072,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/037_072.npz,96,768
037_072,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/037_072.npz,96,768
037_072,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/037_072.npz,96,768
037_072,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/037_072.npz,96,768
038,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/038.npz,96,768
038_125,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/038_125.npz,96,768
038_125,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/038_125.npz,96,768
038_125,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/038_125.npz,96,768
038_125,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/038_125.npz,96,768
039,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/039.npz,96,768
039_058,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/039_058.npz,96,768
039_058,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/039_058.npz,96,768
039_058,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/039_058.npz,96,768
039_058,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/039_058.npz,96,768
040,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/040.npz,96,768
040_997,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/040_997.npz,96,768
040_997,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/040_997.npz,96,768
040_997,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/040_997.npz,96,768
040_997,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/040_997.npz,96,768
041,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/041.npz,96,768
041_063,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/041_063.npz,96,768
041_063,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/041_063.npz,96,768
041_063,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/041_063.npz,96,768
041_063,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/041_063.npz,96,768
042,1,real,FF-real,val,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/042.npz,96,768
042_084,0,fake,FF-F2F,val,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/042_084.npz,96,768
042_084,0,fake,FF-NT,val,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/042_084.npz,96,768
042_084,0,fake,FF-DF,val,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/042_084.npz,96,768
042_084,0,fake,FF-FS,val,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/042_084.npz,96,768
043,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/043.npz,96,768
043_110,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/043_110.npz,96,768
043_110,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/043_110.npz,96,768
043_110,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/043_110.npz,96,768
043_110,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/043_110.npz,96,768
044,1,real,FF-real,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/044.npz,96,768
044_945,0,fake,FF-NT,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/044_945.npz,96,768
044_945,0,fake,FF-FS,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/044_945.npz,96,768
044_945,0,fake,FF-F2F,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/044_945.npz,96,768
044_945,0,fake,FF-DF,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/044_945.npz,96,768
045,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/045.npz,96,768
045_889,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/045_889.npz,96,768
045_889,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/045_889.npz,96,768
045_889,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/045_889.npz,96,768
045_889,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/045_889.npz,96,768
046,1,real,FF-real,val,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/046.npz,96,768
046_904,0,fake,FF-F2F,val,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/046_904.npz,96,768
046_904,0,fake,FF-FS,val,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/046_904.npz,96,768
046_904,0,fake,FF-NT,val,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/046_904.npz,96,768
046_904,0,fake,FF-DF,val,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/046_904.npz,96,768
047,1,real,FF-real,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/047.npz,96,768
047_862,0,fake,FF-F2F,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/047_862.npz,96,768
047_862,0,fake,FF-FS,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/047_862.npz,96,768
047_862,0,fake,FF-DF,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/047_862.npz,96,768
047_862,0,fake,FF-NT,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/047_862.npz,96,768
048,1,real,FF-real,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/048.npz,96,768
048_029,0,fake,FF-NT,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/048_029.npz,96,768
048_029,0,fake,FF-FS,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/048_029.npz,96,768
048_029,0,fake,FF-DF,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/048_029.npz,96,768
048_029,0,fake,FF-F2F,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/048_029.npz,96,768
049,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/049.npz,96,768
049_946,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/049_946.npz,96,768
049_946,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/049_946.npz,96,768
049_946,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/049_946.npz,96,768
049_946,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/049_946.npz,96,768
050,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/050.npz,96,768
050_059,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/050_059.npz,96,768
050_059,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/050_059.npz,96,768
050_059,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/050_059.npz,96,768
050_059,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/050_059.npz,96,768
051,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/051.npz,96,768
051_332,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/051_332.npz,96,768
051_332,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/051_332.npz,96,768
051_332,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/051_332.npz,96,768
051_332,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/051_332.npz,96,768
052,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/052.npz,96,768
052_108,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/052_108.npz,96,768
052_108,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/052_108.npz,96,768
052_108,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/052_108.npz,96,768
052_108,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/052_108.npz,96,768
053,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/053.npz,96,768
053_095,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/053_095.npz,96,768
053_095,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/053_095.npz,96,768
053_095,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/053_095.npz,96,768
053_095,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/053_095.npz,96,768
054,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/054.npz,96,768
054_071,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/054_071.npz,96,768
054_071,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/054_071.npz,96,768
054_071,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/054_071.npz,96,768
054_071,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/054_071.npz,96,768
055,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/055.npz,96,768
055_147,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/055_147.npz,96,768
055_147,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/055_147.npz,96,768
055_147,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/055_147.npz,96,768
055_147,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/055_147.npz,96,768
056,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/056.npz,96,768
056_996,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/056_996.npz,96,768
056_996,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/056_996.npz,96,768
056_996,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/056_996.npz,96,768
