number,value,datetime_start,datetime_complete,duration,params_clip_layer,params_gru_dropout,params_gru_num_layers,params_hidden_dim,params_lr,params_lr_scheduler,params_mlp_dropout,params_mlp_hidden_dim,params_optimizer_type,params_weight_decay,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_completed_rung_3,state
102,0.899375,2026-04-22 15:24:33.444371,2026-04-22 15:24:45.064162,0 days 00:00:11.619791,block_16,0.26002749430826877,2,512,0.0023965943109414208,cosine,0.39532341594174975,256,adamw,0.0009987909009335585,0.899375,,,,PRUNED
103,0.8297066326530612,2026-04-22 15:24:45.194665,2026-04-22 15:24:51.306487,0 days 00:00:06.111822,block_16,0.3135280433727404,3,512,0.0001458999746264252,cosine,0.36485885730633005,256,adamw,0.0017713653563119671,0.8297066326530612,,,,PRUNED
104,0.9104336734693879,2026-04-22 15:24:51.436563,2026-04-22 15:25:03.455134,0 days 00:00:12.018571,block_16,0.377953358740446,2,1024,0.000662215148446236,cosine,0.35296104805651835,256,adamw,0.000914070480310642,0.8957397959183674,0.9104336734693879,,,PRUNED
105,0.8249744897959184,2026-04-22 15:25:03.611907,2026-04-22 15:25:09.852009,0 days 00:00:06.240102,block_20,0.17693817920932967,3,512,4.608040023382404e-05,constant,0.09100455320174004,512,adamw,0.0010004266758450804,0.8249744897959184,,,,PRUNED
106,0.9435204081632653,2026-04-22 15:25:09.973806,2026-04-22 15:27:06.063214,0 days 00:01:56.089408,block_16,0.16454595511199205,3,512,0.0003881356563368463,constant,0.07497048285176863,512,adamw,0.001320298149054644,0.8995280612244898,0.9297448979591837,0.941875,0.9527168367346939,COMPLETE
107,0.8135969387755102,2026-04-22 15:27:06.182079,2026-04-22 15:27:12.152437,0 days 00:00:05.970358,block_20,0.11199248752496499,2,512,0.0003333340449049907,cosine,0.052205617681963176,512,adam,0.00572117788924621,0.8135969387755102,,,,PRUNED
108,0.6688456632653061,2026-04-22 15:27:12.289686,2026-04-22 15:27:18.368126,0 days 00:00:06.078440,block_16,0.13041215046842997,3,512,2.9324722001470924e-05,constant,0.176495494309379,512,adam,0.0013879017010036492,0.6688456632653061,,,,PRUNED
109,0.9267091836734694,2026-04-22 15:27:18.506300,2026-04-22 15:27:48.065259,0 days 00:00:29.558959,block_20,0.27018232403513837,2,1024,0.0005400781799163005,constant,0.11008850036400587,512,adamw,0.0018674550747850786,0.9267091836734694,,,,PRUNED
110,0.9441071428571428,2026-04-22 15:27:48.207522,2026-04-22 15:29:08.094336,0 days 00:01:19.886814,block_16,0.33504033528722216,2,512,0.0005878336914532764,constant,0.3910913349384324,1024,adamw,0.0020251363340279345,0.9441071428571428,,,,PRUNED
111,0.9329591836734694,2026-04-22 15:29:08.219711,2026-04-22 15:29:37.431132,0 days 00:00:29.211421,block_16,0.3239598033555521,2,256,0.0026231800478746002,cosine,0.35062004635548166,1024,adamw,0.0011545739006783766,0.9167474489795918,0.9329591836734694,,,PRUNED
112,0.9175382653061225,2026-04-22 15:29:37.563301,2026-04-22 15:29:49.328184,0 days 00:00:11.764883,block_16,0.23294217894331692,2,256,0.0027554919034208114,cosine,0.31884219829614446,512,adamw,0.0005332575240938656,0.8813647959183674,0.9175382653061225,,,PRUNED
113,0.7880484693877551,2026-04-22 15:29:49.445237,2026-04-22 15:29:55.483855,0 days 00:00:06.038618,block_16,0.1256140030986985,2,512,0.00015837659100661523,cosine,0.10553032232606843,512,adam,0.0032336790297663753,0.7880484693877551,,,,PRUNED
114,0.9183928571428571,2026-04-22 15:29:55.607721,2026-04-22 15:30:07.356892,0 days 00:00:11.749171,block_20,0.19293970960436468,2,512,0.0005781149790598653,constant,0.1873672902621923,512,adamw,0.0006449209214819736,0.9025510204081633,0.9183928571428571,,,PRUNED
115,0.9298852040816327,2026-04-22 15:30:07.508242,2026-04-22 15:30:36.437107,0 days 00:00:28.928865,block_20,0.3978284814051566,2,512,0.001044051274784512,cosine,0.3903162671523452,256,adamw,0.003860563524761073,0.919795918367347,0.9298852040816327,,,PRUNED
116,0.7745408163265307,2026-04-22 15:30:36.567539,2026-04-22 15:30:48.158741,0 days 00:00:11.591202,block_16,0.3465745337953812,2,256,4.581082676633198e-05,constant,0.2463901191295455,256,adamw,0.0009070319985800623,0.7745408163265307,,,,PRUNED
117,0.9338647959183675,2026-04-22 15:30:48.297520,2026-04-22 15:31:17.449611,0 days 00:00:29.152091,block_16,0.26089107118397337,2,256,0.001430036636770096,cosine,0.3586584100963882,1024,adamw,0.0005960935986980627,0.9048214285714284,0.9279719387755102,0.9338647959183675,,PRUNED
118,0.8938137755102041,2026-04-22 15:31:17.577877,2026-04-22 15:31:46.559501,0 days 00:00:28.981624,pre_proj,0.38542400367890467,2,512,0.0007141158415717636,constant,0.2892123908915568,1024,adamw,0.000816046790119659,0.8938137755102041,,,,PRUNED
119,0.8748852040816326,2026-04-22 15:31:46.689514,2026-04-22 15:33:07.379357,0 days 00:01:20.689843,pre_proj,0.2356627715949614,3,512,0.00013530059864282605,constant,0.22178702025260405,256,adamw,0.0007399590284763411,0.8748852040816326,,,,PRUNED
120,0.9341198979591837,2026-04-22 15:33:07.507891,2026-04-22 15:33:36.183132,0 days 00:00:28.675241,block_16,0.33998305646441546,2,512,0.0006045073385207725,cosine,0.30998780066154963,256,adamw,0.0026347137571944602,0.9210969387755101,0.9341198979591837,,,PRUNED
121,0.48249362244897953,2026-04-22 15:33:36.314644,2026-04-22 15:33:48.263170,0 days 00:00:11.948526,block_16,0.06439027180460356,2,1024,0.001181372141610365,cosine,0.0628727538637816,512,adam,0.006230094724637319,0.48249362244897953,,,,PRUNED
122,0.9368749999999999,2026-04-22 15:33:48.411254,2026-04-22 15:34:17.389825,0 days 00:00:28.978571,block_16,0.17338142081927163,3,512,0.0007949558866139036,constant,0.08647549099093538,512,adamw,0.0011091657973353471,0.8926913265306122,0.9235459183673469,0.9368749999999999,,PRUNED
123,0.9432525510204082,2026-04-22 15:34:17.517860,2026-04-22 15:35:37.639159,0 days 00:01:20.121299,block_16,0.23574912709978413,4,512,0.0005433633775272115,constant,0.006988817658201418,256,adamw,0.0011886271854786438,0.8940051020408163,0.9221173469387756,0.9405229591836735,0.9432525510204082,PRUNED
124,0.9309948979591837,2026-04-22 15:35:37.796966,2026-04-22 15:36:06.356868,0 days 00:00:28.559902,block_20,0.3006133633411165,2,256,0.0030639920365949994,cosine,0.2983968540880134,1024,adamw,0.0007635457747210895,0.9203571428571429,0.9309948979591837,,,PRUNED
125,0.6066709183673469,2026-04-22 15:36:06.494407,2026-04-22 15:36:12.701380,0 days 00:00:06.206973,block_12,0.3058803437588142,2,1024,0.0025985301093290896,cosine,0.3731399654823012,1024,adamw,0.0005082237166812191,0.6066709183673469,,,,PRUNED
126,0.8589413265306123,2026-04-22 15:36:12.848586,2026-04-22 15:36:18.941921,0 days 00:00:06.093335,pre_proj,0.10505472583796699,4,512,0.00039295695624076373,constant,0.1615407630839501,512,adamw,0.0013559044640372325,0.8589413265306123,,,,PRUNED
127,0.877640306122449,2026-04-22 15:36:19.077052,2026-04-22 15:36:47.629259,0 days 00:00:28.552207,pre_proj,0.39418132565988395,2,512,0.00016154673853520078,constant,0.36550074915723724,256,adamw,0.0024393075562461034,0.877640306122449,,,,PRUNED
128,0.9471811224489796,2026-04-22 15:36:47.746043,2026-04-22 15:38:43.925187,0 days 00:01:56.179144,block_16,0.2731613654258911,2,512,0.0005972740082295779,cosine,0.10603508958574098,512,adamw,0.0005204412899908302,0.9020025510204082,0.9229209183673469,0.9374489795918367,0.9477295918367348,COMPLETE
129,0.819311224489796,2026-04-22 15:38:44.056203,2026-04-22 15:38:50.162571,0 days 00:00:06.106368,block_16,0.3957279099382549,2,512,0.00011984459578039445,constant,0.2982505295575612,512,adamw,0.0006275656092688761,0.819311224489796,,,,PRUNED
130,0.9471556122448981,2026-04-22 15:38:50.283798,2026-04-22 15:40:46.230064,0 days 00:01:55.946266,block_16,0.29859407315528147,2,512,0.0005543461551150595,cosine,0.014467605972399059,512,adamw,0.0010706986680839436,0.8971173469387755,0.9242602040816326,0.9377040816326531,0.9484183673469389,COMPLETE
131,0.9208035714285715,2026-04-22 15:40:46.350915,2026-04-22 15:40:58.071148,0 days 00:00:11.720233,block_16,0.29475726289136167,3,512,0.001255730241255619,cosine,0.0330733151086631,512,adamw,0.0005099412394595318,0.8918877551020409,0.9208035714285715,,,PRUNED
132,0.933265306122449,2026-04-22 15:40:58.195809,2026-04-22 15:41:26.773861,0 days 00:00:28.578052,block_16,0.3940404495826951,2,512,0.000285840328230944,constant,0.3629209367998547,256,adamw,0.0042948463773726415,0.9157015306122449,0.933265306122449,,,PRUNED
133,0.871594387755102,2026-04-22 15:41:26.893401,2026-04-22 15:41:32.976180,0 days 00:00:06.082779,block_16,0.3044594480934799,2,512,0.0002457541953441246,cosine,0.09352550362411138,512,adamw,0.0013851318784660945,0.871594387755102,,,,PRUNED
134,0.8168494897959184,2026-04-22 15:41:33.095685,2026-04-22 15:41:39.121384,0 days 00:00:06.025699,block_16,0.27186170592384035,2,512,0.0011019204539435509,cosine,0.13192886925856695,256,adam,0.0018390053315067826,0.8168494897959184,,,,PRUNED
135,0.5226020408163266,2026-04-22 15:41:39.252717,2026-04-22 15:41:51.372609,0 days 00:00:12.119892,block_16,0.3492183800636097,4,512,0.002978108217835461,constant,0.3789239447315682,1024,adamw,0.0007117874844021532,0.5226020408163266,,,,PRUNED
136,0.8975637755102042,2026-04-22 15:41:51.503697,2026-04-22 15:42:20.476496,0 days 00:00:28.972799,pre_proj,0.2603529166736888,2,256,0.00030877653986581966,cosine,0.004782467207616492,512,adamw,0.0005408538712452276,0.8975637755102042,,,,PRUNED
137,0.9112882653061224,2026-04-22 15:42:20.600676,2026-04-22 15:42:32.400779,0 days 00:00:11.800103,block_16,0.3518855606533775,2,512,0.0017568182930426347,constant,0.2614889162404272,1024,adamw,0.0006616820619790115,0.8864668367346938,0.9112882653061224,,,PRUNED
138,0.9343112244897959,2026-04-22 15:42:32.521442,2026-04-22 15:43:01.603390,0 days 00:00:29.081948,block_16,0.30917805053721625,2,512,0.0014118135230294366,cosine,0.04700503087172695,1024,adamw,0.0010529272504682418,0.914094387755102,0.9343112244897959,,,PRUNED
139,0.9484438775510204,2026-04-22 15:43:01.764700,2026-04-22 15:44:56.769616,0 days 00:01:55.004916,block_16,0.3135156551339112,2,512,0.0002224824253689125,constant,0.1661227075676447,512,adamw,0.0010954157761911831,0.9465433673469388,,,,COMPLETE
140,0.9373852040816326,2026-04-22 15:44:56.900339,2026-04-22 15:45:25.424438,0 days 00:00:28.524099,block_16,0.33377139024253594,2,512,0.0004199850135701123,constant,0.19948161011981191,512,adamw,0.0021817444722875743,0.9006887755102041,0.9240178571428571,0.9373852040816326,,PRUNED
141,0.9433673469387754,2026-04-22 15:45:25.549537,2026-04-22 15:46:44.303248,0 days 00:01:18.753711,block_12,0.20272662553671342,2,512,0.0004207603739899246,constant,0.1811313024827813,512,adamw,0.0013174843644047324,0.9433673469387754,,,,PRUNED
142,0.907359693877551,2026-04-22 15:46:44.435118,2026-04-22 15:46:56.275655,0 days 00:00:11.840537,block_20,0.36764703832043366,3,512,0.00012265802071651836,constant,0.32432790341885986,1024,adamw,0.0009777137832612832,0.907359693877551,,,,PRUNED
143,0.9451913265306122,2026-04-22 15:46:56.415087,2026-04-22 15:48:52.841298,0 days 00:01:56.426211,block_16,0.3771080703580835,3,512,4.397942117748456e-05,constant,0.0753445411544706,512,adamw,0.000992678165875608,0.9453571428571428,,,,COMPLETE
144,0.9412882653061223,2026-04-22 15:48:52.969670,2026-04-22 15:50:12.470110,0 days 00:01:19.500440,block_16,0.2651435772071935,2,512,0.0008880450340282768,constant,0.22587706583830341,512,adamw,0.0007356349320780409,0.925140306122449,0.9349872448979593,0.9412882653061223,,PRUNED
145,0.8145280612244897,2026-04-22 15:50:12.611093,2026-04-22 15:50:18.653423,0 days 00:00:06.042330,block_16,0.17468569431686964,2,512,9.970464727238274e-05,cosine,0.09096034030352611,512,adamw,0.0006554163542494215,0.8145280612244897,,,,PRUNED
146,0.80625,2026-04-22 15:50:18.783861,2026-04-22 15:50:25.566131,0 days 00:00:06.782270,block_16,0.33409013405887866,3,1024,0.0005845188368121831,constant,0.16326643382487202,512,adam,0.0016124113857293636,0.80625,,,,PRUNED
147,0.8154846938775511,2026-04-22 15:50:25.712469,2026-04-22 15:50:31.728702,0 days 00:00:06.016233,block_16,0.38416917337640183,2,512,7.895734528731154e-05,constant,0.3945122908862703,1024,adamw,0.0005789900638816843,0.8154846938775511,,,,PRUNED
148,0.8823852040816327,2026-04-22 15:50:31.850618,2026-04-22 15:51:50.811206,0 days 00:01:18.960588,pre_proj,0.2002928437943059,2,512,0.00024364444745121798,cosine,0.030579397174853674,512,adam,0.0020500585590589393,0.8823852040816327,,,,PRUNED
149,0.5976785714285715,2026-04-22 15:51:50.941894,2026-04-22 15:51:56.892174,0 days 00:00:05.950280,block_16,0.30284973850776464,2,512,1.943103765799966e-05,constant,0.32470872261273664,256,adamw,0.00233134552548178,0.5976785714285715,,,,PRUNED
150,0.9319770408163266,2026-04-22 15:51:57.021924,2026-04-22 15:52:25.510538,0 days 00:00:28.488614,block_16,0.343836728006489,2,256,0.000612630155030164,constant,0.31248492110915926,1024,adamw,0.0005518172876376406,0.884094387755102,0.9224489795918367,0.9319770408163266,,PRUNED
151,0.7082908163265306,2026-04-22 15:52:25.640110,2026-04-22 15:52:31.781517,0 days 00:00:06.141407,block_16,0.3614327597633978,3,512,2.8381587238447456e-05,constant,0.06339426975347327,512,adamw,0.001258821592665933,0.7082908163265306,,,,PRUNED
152,0.8343112244897959,2026-04-22 15:52:31.901493,2026-04-22 15:52:38.013510,0 days 00:00:06.112017,block_16,0.340788696627032,2,512,0.0014821553681082372,cosine,0.018994609770316216,512,adamw,0.003990956873937893,0.8343112244897959,,,,PRUNED
153,0.8455484693877551,2026-04-22 15:52:38.142828,2026-04-22 15:52:44.135584,0 days 00:00:05.992756,block_16,0.3184455701473052,2,512,0.00031016159041322947,constant,0.08618043859990356,256,adamw,0.0017900792419560478,0.8455484693877551,,,,PRUNED
154,0.9195535714285714,2026-04-22 15:52:44.251988,2026-04-22 15:52:55.956028,0 days 00:00:11.704040,block_16,0.27546506279981303,2,512,0.00065412509423097,cosine,0.18534501795781022,256,adamw,0.0005661348065993477,0.876530612244898,0.9195535714285714,,,PRUNED
155,0.8650765306122449,2026-04-22 15:52:56.072357,2026-04-22 15:53:02.317187,0 days 00:00:06.244830,block_16,0.30612908871171773,2,1024,0.0010169375527833092,constant,0.1279462391574691,256,adamw,0.0007571795426265374,0.8650765306122449,,,,PRUNED
156,0.9442091836734694,2026-04-22 15:53:02.453433,2026-04-22 15:54:22.221562,0 days 00:01:19.768129,block_16,0.2579723530975204,2,256,0.0006253625523839682,cosine,0.07100489874180675,512,adamw,0.0011613636021378924,0.8889413265306123,0.9223469387755101,0.9409311224489796,0.9442091836734694,PRUNED
157,0.895140306122449,2026-04-22 15:54:22.358364,2026-04-22 15:54:34.284416,0 days 00:00:11.926052,block_16,0.24368065919929538,3,512,0.0019261613975336638,cosine,0.10298683962053176,512,adam,0.0013024679891005585,0.895140306122449,,,,PRUNED
158,0.9334693877551021,2026-04-22 15:54:34.410629,2026-04-22 15:55:03.372163,0 days 00:00:28.961534,block_16,0.3607918679726166,2,512,0.0001899755130258099,constant,0.30888203788604296,256,adamw,0.000940098819540991,0.9157142857142857,0.9334693877551021,,,PRUNED
159,0.8187882653061225,2026-04-22 15:55:03.497026,2026-04-22 15:55:09.570303,0 days 00:00:06.073277,block_16,0.26371642393089506,2,512,0.00014966565415936266,cosine,0.06788796711894668,512,adam,0.000741005101522372,0.8187882653061225,,,,PRUNED
160,0.9258290816326531,2026-04-22 15:55:09.697992,2026-04-22 15:56:29.195315,0 days 00:01:19.497323,block_20,0.3589654510586776,2,512,0.0004275241042390723,cosine,0.01961525871882466,512,adamw,0.0013342417584178087,0.9258290816326531,,,,PRUNED
161,0.9470663265306123,2026-04-22 15:56:29.323801,2026-04-22 15:58:25.804287,0 days 00:01:56.480486,block_16,0.34738069732420707,2,512,0.00010550098652619108,constant,0.061573321890175114,512,adam,0.0014519565215154935,0.9461479591836734,,,,COMPLETE
162,0.8106505102040816,2026-04-22 15:58:25.940279,2026-04-22 15:58:32.087991,0 days 00:00:06.147712,block_16,0.38018801046712036,2,512,0.0001436371976786354,constant,0.04152356837127666,512,adam,0.0010861199325145653,0.8106505102040816,,,,PRUNED
163,0.7526913265306121,2026-04-22 15:58:32.222630,2026-04-22 15:58:38.291447,0 days 00:00:06.068817,block_12,0.3912772035904124,2,512,4.641418127491528e-05,constant,0.06826651725654106,512,adam,0.0018409687063664004,0.7526913265306121,,,,PRUNED
164,0.7848214285714287,2026-04-22 15:58:38.429280,2026-04-22 15:58:44.498186,0 days 00:00:06.068906,block_16,0.27029457872155715,2,512,0.00015898253358306245,constant,0.012242931972371168,512,adam,0.003633925485356213,0.7848214285714287,,,,PRUNED
165,0.819234693877551,2026-04-22 15:58:44.622772,2026-04-22 15:58:50.680487,0 days 00:00:06.057715,block_16,0.3311278125565746,3,512,8.631438049183978e-05,constant,0.04951067094560775,1024,adamw,0.0015618434780847825,0.819234693877551,,,,PRUNED
166,0.7893877551020407,2026-04-22 15:58:50.818418,2026-04-22 15:59:02.937974,0 days 00:00:12.119556,block_16,0.09011440576840926,5,512,1.9981566531277068e-05,constant,0.21198157371190335,512,adamw,0.0007466100345762525,0.7893877551020407,,,,PRUNED
167,0.9221428571428572,2026-04-22 15:59:03.064395,2026-04-22 15:59:14.933917,0 days 00:00:11.869522,block_16,0.2695009019811817,2,512,0.00035343545120491374,cosine,0.17336525308508516,512,adamw,0.00059180003025083,0.8802423469387756,0.9221428571428572,,,PRUNED
168,0.7624872448979593,2026-04-22 15:59:15.058207,2026-04-22 15:59:21.241763,0 days 00:00:06.183556,block_16,0.32885926553864747,4,256,8.795813389036738e-05,constant,0.010553658908257851,512,adamw,0.001589601736843819,0.7624872448979593,,,,PRUNED
169,0.8113647959183673,2026-04-22 15:59:21.381003,2026-04-22 15:59:27.486193,0 days 00:00:06.105190,block_16,0.2589418810696866,2,256,0.0002535870943299376,constant,0.025958287093080616,512,adam,0.001240095924898202,0.8113647959183673,,,,PRUNED
170,0.8360586734693877,2026-04-22 15:59:27.615243,2026-04-22 15:59:33.914464,0 days 00:00:06.299221,block_16,0.35586535285807713,3,512,0.0001203600286227916,constant,0.046814750668292396,512,adamw,0.0005033243868248379,0.8360586734693877,,,,PRUNED
171,0.8307525510204081,2026-04-22 15:59:34.048836,2026-04-22 15:59:40.442120,0 days 00:00:06.393284,pre_proj,0.3331023369732428,2,1024,0.00011468642076098076,constant,0.15306814407891606,512,adamw,0.0017854963255025875,0.8307525510204081,,,,PRUNED
172,0.9449617346938776,2026-04-22 15:59:40.590586,2026-04-22 16:01:00.528506,0 days 00:01:19.937920,block_16,0.31093294497584506,2,512,0.00041593834105020883,constant,0.042540719590488385,512,adamw,0.00124032641556584,0.9221938775510204,0.9367984693877551,0.9449617346938776,,PRUNED
173,0.9052040816326531,2026-04-22 16:01:00.650408,2026-04-22 16:01:12.433781,0 days 00:00:11.783373,block_16,0.33936399027786984,3,512,0.00013149776166643452,constant,0.25977007668582436,1024,adamw,0.000941863665363213,0.9052040816326531,,,,PRUNED
174,0.9342857142857143,2026-04-22 16:01:12.569242,2026-04-22 16:01:41.991443,0 days 00:00:29.422201,block_16,0.2965121653209272,2,1024,0.00019580520327596132,constant,0.20073857039721715,512,adamw,0.0011523612257104759,0.9217091836734694,0.9342857142857143,,,PRUNED
175,0.9494770408163266,2026-04-22 16:01:42.122218,2026-04-22 16:03:38.078666,0 days 00:01:55.956448,block_16,0.11365784555127453,3,512,0.0002465825938634426,constant,0.2757425379756645,512,adamw,0.0010659869139516352,0.9410459183673469,0.9525255102040817,,,COMPLETE
