2026-04-21 20:43:09,466 - INFO - === WildDeepfakes preprocess @ 2026-04-21T20:43:09 ===
2026-04-21 20:43:09,467 - INFO - dataset_path=/home/max-andreasen/GitHub/DeepfakeBench/datasets/rgb/WildDeepfakes  num_frames=96
2026-04-21 20:43:09,501 - INFO - 115 tars found in /home/max-andreasen/GitHub/DeepfakeBench/datasets/rgb/WildDeepfakes/fake_test
2026-04-21 20:54:59,685 - WARNING - 218.tar.gz: video 51 has 95 frames (< 96), skipping
2026-04-21 20:54:59,685 - WARNING - 218.tar.gz: video 443 has 56 frames (< 96), skipping
2026-04-21 20:55:10,699 - WARNING - 222.tar.gz: video 21 has 70 frames (< 96), skipping
2026-04-21 20:55:10,699 - WARNING - 222.tar.gz: video 8 has 71 frames (< 96), skipping
2026-04-21 20:55:10,699 - WARNING - 222.tar.gz: video 17 has 61 frames (< 96), skipping
2026-04-21 20:55:14,273 - WARNING - 221.tar.gz: video 87 has 91 frames (< 96), skipping
2026-04-21 20:55:14,273 - WARNING - 221.tar.gz: video 121 has 51 frames (< 96), skipping
2026-04-21 20:55:14,273 - WARNING - 221.tar.gz: video 133 has 64 frames (< 96), skipping
2026-04-21 20:55:14,273 - WARNING - 221.tar.gz: video 72 has 85 frames (< 96), skipping
2026-04-21 20:55:14,273 - WARNING - 221.tar.gz: video 143 has 89 frames (< 96), skipping
2026-04-21 20:55:14,273 - WARNING - 221.tar.gz: video 28 has 92 frames (< 96), skipping
2026-04-21 20:55:16,714 - WARNING - 222.tar.gz: video 46 has 52 frames (< 96), skipping
2026-04-21 20:55:16,715 - WARNING - 222.tar.gz: video 9 has 83 frames (< 96), skipping
2026-04-21 20:55:17,101 - WARNING - 224.tar.gz: video 0 has 59 frames (< 96), skipping
2026-04-21 20:55:21,233 - WARNING - 225.tar.gz: video 227 has 76 frames (< 96), skipping
2026-04-21 20:55:28,208 - WARNING - 227.tar.gz: video 78 has 90 frames (< 96), skipping
2026-04-21 20:55:29,311 - WARNING - 228.tar.gz: video 131 has 71 frames (< 96), skipping
2026-04-21 20:55:33,453 - WARNING - 228.tar.gz: video 346 has 76 frames (< 96), skipping
2026-04-21 20:55:34,043 - WARNING - 228.tar.gz: video 129 has 59 frames (< 96), skipping
2026-04-21 20:55:34,044 - WARNING - 228.tar.gz: video 353 has 59 frames (< 96), skipping
2026-04-21 20:55:34,044 - WARNING - 228.tar.gz: video 363 has 67 frames (< 96), skipping
2026-04-21 20:55:34,723 - WARNING - 227.tar.gz: video 83 has 57 frames (< 96), skipping
2026-04-21 20:55:34,723 - WARNING - 227.tar.gz: video 73 has 70 frames (< 96), skipping
2026-04-21 20:55:39,559 - WARNING - 225.tar.gz: video 173 has 57 frames (< 96), skipping
2026-04-21 20:55:39,559 - WARNING - 225.tar.gz: video 275 has 77 frames (< 96), skipping
2026-04-21 20:55:39,559 - WARNING - 225.tar.gz: video 191 has 64 frames (< 96), skipping
2026-04-21 20:55:39,559 - WARNING - 225.tar.gz: video 207 has 51 frames (< 96), skipping
2026-04-21 20:55:43,826 - WARNING - 231.tar.gz: video 12 has 92 frames (< 96), skipping
2026-04-21 20:55:45,283 - WARNING - 23.tar.gz: video 95 has 77 frames (< 96), skipping
2026-04-21 20:55:45,284 - WARNING - 23.tar.gz: video 11 has 51 frames (< 96), skipping
2026-04-21 20:55:45,284 - WARNING - 23.tar.gz: video 2 has 63 frames (< 96), skipping
2026-04-21 20:55:45,284 - WARNING - 23.tar.gz: video 7 has 63 frames (< 96), skipping
2026-04-21 20:55:45,310 - WARNING - 227.tar.gz: video 75 has 81 frames (< 96), skipping
2026-04-21 20:55:45,310 - WARNING - 227.tar.gz: video 0 has 75 frames (< 96), skipping
2026-04-21 20:55:56,061 - WARNING - 223.tar.gz: video 28 has 66 frames (< 96), skipping
2026-04-21 20:55:58,878 - WARNING - 238.tar.gz: video 19 has 83 frames (< 96), skipping
2026-04-21 20:55:58,920 - WARNING - 236.tar.gz: video 294 has 91 frames (< 96), skipping
2026-04-21 20:55:58,920 - WARNING - 236.tar.gz: video 230 has 60 frames (< 96), skipping
2026-04-21 20:55:58,920 - WARNING - 236.tar.gz: video 138 has 69 frames (< 96), skipping
2026-04-21 20:56:02,053 - WARNING - 236.tar.gz: video 352 has 53 frames (< 96), skipping
2026-04-21 20:56:05,202 - WARNING - 239.tar.gz: video 8 has 65 frames (< 96), skipping
2026-04-21 20:56:06,831 - WARNING - 236.tar.gz: video 231 has 57 frames (< 96), skipping
2026-04-21 20:56:10,901 - WARNING - 241.tar.gz: video 8 has 51 frames (< 96), skipping
2026-04-21 20:56:12,279 - WARNING - 242.tar.gz: video 49 has 82 frames (< 96), skipping
2026-04-21 20:56:14,198 - WARNING - 242.tar.gz: video 56 has 72 frames (< 96), skipping
2026-04-21 20:56:14,198 - WARNING - 242.tar.gz: video 73 has 66 frames (< 96), skipping
2026-04-21 20:56:14,198 - WARNING - 242.tar.gz: video 170 has 73 frames (< 96), skipping
2026-04-21 20:56:14,198 - WARNING - 242.tar.gz: video 205 has 67 frames (< 96), skipping
2026-04-21 20:56:14,198 - WARNING - 242.tar.gz: video 200 has 62 frames (< 96), skipping
2026-04-21 20:56:14,198 - WARNING - 242.tar.gz: video 116 has 52 frames (< 96), skipping
2026-04-21 20:56:14,335 - WARNING - 241.tar.gz: video 41 has 64 frames (< 96), skipping
2026-04-21 20:56:14,335 - WARNING - 241.tar.gz: video 17 has 93 frames (< 96), skipping
2026-04-21 20:56:14,336 - WARNING - 241.tar.gz: video 1 has 55 frames (< 96), skipping
2026-04-21 20:56:14,336 - WARNING - 241.tar.gz: video 50 has 53 frames (< 96), skipping
2026-04-21 20:56:14,336 - WARNING - 241.tar.gz: video 3 has 54 frames (< 96), skipping
2026-04-21 20:56:17,487 - WARNING - 245.tar.gz: video 5 has 83 frames (< 96), skipping
2026-04-21 20:56:22,213 - WARNING - 245.tar.gz: video 1 has 57 frames (< 96), skipping
2026-04-21 20:56:22,213 - WARNING - 245.tar.gz: video 3 has 92 frames (< 96), skipping
2026-04-21 20:56:22,213 - WARNING - 245.tar.gz: video 25 has 91 frames (< 96), skipping
2026-04-21 20:56:23,239 - WARNING - 250.tar.gz: video 55 has 83 frames (< 96), skipping
2026-04-21 20:56:24,696 - WARNING - 243.tar.gz: video 64 has 74 frames (< 96), skipping
2026-04-21 20:56:36,574 - WARNING - 248.tar.gz: video 178 has 71 frames (< 96), skipping
2026-04-21 20:56:36,574 - WARNING - 248.tar.gz: video 167 has 79 frames (< 96), skipping
2026-04-21 20:56:49,970 - WARNING - 25.tar.gz: video 9 has 87 frames (< 96), skipping
2026-04-21 20:56:50,294 - WARNING - 255.tar.gz: video 41 has 53 frames (< 96), skipping
2026-04-21 20:56:51,081 - WARNING - 256.tar.gz: video 24 has 72 frames (< 96), skipping
2026-04-21 20:56:51,646 - WARNING - 255.tar.gz: video 37 has 70 frames (< 96), skipping
2026-04-21 20:56:53,645 - WARNING - 258.tar.gz: video 34 has 86 frames (< 96), skipping
2026-04-21 20:56:56,517 - WARNING - 26.tar.gz: video 41 has 64 frames (< 96), skipping
2026-04-21 20:56:56,517 - WARNING - 26.tar.gz: video 26 has 59 frames (< 96), skipping
2026-04-21 20:56:56,517 - WARNING - 26.tar.gz: video 29 has 59 frames (< 96), skipping
2026-04-21 20:56:56,537 - WARNING - 258.tar.gz: video 24 has 51 frames (< 96), skipping
2026-04-21 20:56:56,537 - WARNING - 258.tar.gz: video 10 has 76 frames (< 96), skipping
2026-04-21 20:56:58,361 - WARNING - 259.tar.gz: video 113 has 61 frames (< 96), skipping
2026-04-21 20:56:58,361 - WARNING - 259.tar.gz: video 122 has 56 frames (< 96), skipping
2026-04-21 20:57:02,064 - WARNING - 26.tar.gz: video 1 has 56 frames (< 96), skipping
2026-04-21 20:57:02,796 - WARNING - 259.tar.gz: video 36 has 64 frames (< 96), skipping
2026-04-21 20:57:02,804 - WARNING - 259.tar.gz: video 92 has 74 frames (< 96), skipping
2026-04-21 20:57:02,804 - WARNING - 259.tar.gz: video 55 has 58 frames (< 96), skipping
2026-04-21 20:57:02,804 - WARNING - 259.tar.gz: video 111 has 73 frames (< 96), skipping
2026-04-21 20:57:05,121 - WARNING - 263.tar.gz: video 2 has 57 frames (< 96), skipping
2026-04-21 20:57:05,121 - WARNING - 263.tar.gz: video 17 has 95 frames (< 96), skipping
2026-04-21 20:57:05,121 - WARNING - 263.tar.gz: video 4 has 58 frames (< 96), skipping
2026-04-21 20:57:05,121 - WARNING - 263.tar.gz: video 7 has 79 frames (< 96), skipping
2026-04-21 20:57:05,753 - WARNING - 264.tar.gz: video 5 has 94 frames (< 96), skipping
2026-04-21 20:57:07,433 - WARNING - 262.tar.gz: video 227 has 68 frames (< 96), skipping
2026-04-21 20:57:10,825 - WARNING - 267.tar.gz: video 2 has 78 frames (< 96), skipping
2026-04-21 20:57:10,825 - WARNING - 267.tar.gz: video 138 has 51 frames (< 96), skipping
2026-04-21 20:57:11,367 - WARNING - 264.tar.gz: video 3 has 70 frames (< 96), skipping
2026-04-21 20:57:19,635 - WARNING - 262.tar.gz: video 2 has 92 frames (< 96), skipping
2026-04-21 20:57:19,635 - WARNING - 262.tar.gz: video 19 has 52 frames (< 96), skipping
2026-04-21 20:57:19,635 - WARNING - 262.tar.gz: video 220 has 77 frames (< 96), skipping
2026-04-21 20:57:19,635 - WARNING - 262.tar.gz: video 278 has 76 frames (< 96), skipping
2026-04-21 20:57:28,870 - WARNING - 27.tar.gz: video 52 has 55 frames (< 96), skipping
2026-04-21 20:57:31,773 - WARNING - 271.tar.gz: video 2 has 67 frames (< 96), skipping
2026-04-21 20:57:36,259 - WARNING - 270.tar.gz: video 21 has 93 frames (< 96), skipping
2026-04-21 20:57:37,410 - WARNING - 27.tar.gz: video 2 has 93 frames (< 96), skipping
2026-04-21 20:57:37,411 - WARNING - 27.tar.gz: video 17 has 72 frames (< 96), skipping
2026-04-21 20:57:38,298 - WARNING - 27.tar.gz: video 93 has 73 frames (< 96), skipping
2026-04-21 20:57:39,326 - WARNING - 270.tar.gz: video 198 has 86 frames (< 96), skipping
2026-04-21 20:57:39,326 - WARNING - 270.tar.gz: video 17 has 93 frames (< 96), skipping
2026-04-21 20:57:39,326 - WARNING - 270.tar.gz: video 3 has 80 frames (< 96), skipping
2026-04-21 20:57:56,581 - WARNING - 274.tar.gz: video 15 has 85 frames (< 96), skipping
2026-04-21 20:58:11,447 - WARNING - 281.tar.gz: video 387 has 59 frames (< 96), skipping
2026-04-21 20:58:17,267 - WARNING - 280.tar.gz: video 5 has 80 frames (< 96), skipping
2026-04-21 20:58:17,816 - WARNING - 281.tar.gz: video 452 has 56 frames (< 96), skipping
2026-04-21 20:58:20,766 - WARNING - 285.tar.gz: video 6 has 78 frames (< 96), skipping
2026-04-21 20:58:20,766 - WARNING - 285.tar.gz: video 4 has 83 frames (< 96), skipping
2026-04-21 20:58:24,544 - WARNING - 280.tar.gz: video 125 has 89 frames (< 96), skipping
2026-04-21 20:58:28,033 - WARNING - 280.tar.gz: video 23 has 60 frames (< 96), skipping
2026-04-21 20:58:34,012 - WARNING - 288.tar.gz: video 1291 has 93 frames (< 96), skipping
2026-04-21 20:58:34,012 - WARNING - 288.tar.gz: video 302 has 71 frames (< 96), skipping
2026-04-21 20:58:34,012 - WARNING - 288.tar.gz: video 1304 has 60 frames (< 96), skipping
2026-04-21 20:58:34,012 - WARNING - 288.tar.gz: video 2083 has 89 frames (< 96), skipping
2026-04-21 20:58:34,012 - WARNING - 288.tar.gz: video 2298 has 60 frames (< 96), skipping
2026-04-21 20:58:34,013 - WARNING - 288.tar.gz: video 548 has 56 frames (< 96), skipping
2026-04-21 20:58:35,345 - WARNING - 290.tar.gz: video 65 has 76 frames (< 96), skipping
2026-04-21 20:58:43,219 - WARNING - 284.tar.gz: video 35 has 89 frames (< 96), skipping
2026-04-21 20:58:44,275 - WARNING - 292.tar.gz: video 18 has 83 frames (< 96), skipping
2026-04-21 20:58:45,348 - WARNING - 276.tar.gz: video 15 has 92 frames (< 96), skipping
2026-04-21 20:58:45,349 - WARNING - 276.tar.gz: video 101 has 84 frames (< 96), skipping
2026-04-21 20:58:46,955 - WARNING - 284.tar.gz: video 20 has 85 frames (< 96), skipping
2026-04-21 20:58:58,852 - WARNING - 296.tar.gz: video 56 has 67 frames (< 96), skipping
2026-04-21 20:59:09,739 - WARNING - 298.tar.gz: video 63 has 82 frames (< 96), skipping
2026-04-21 20:59:09,739 - WARNING - 298.tar.gz: video 6 has 59 frames (< 96), skipping
2026-04-21 20:59:09,739 - WARNING - 298.tar.gz: video 2 has 82 frames (< 96), skipping
2026-04-21 20:59:09,739 - WARNING - 298.tar.gz: video 239 has 76 frames (< 96), skipping
2026-04-21 20:59:09,739 - WARNING - 298.tar.gz: video 214 has 85 frames (< 96), skipping
2026-04-21 20:59:09,739 - WARNING - 298.tar.gz: video 67 has 55 frames (< 96), skipping
2026-04-21 20:59:09,739 - WARNING - 298.tar.gz: video 0 has 71 frames (< 96), skipping
2026-04-21 20:59:09,739 - WARNING - 298.tar.gz: video 55 has 74 frames (< 96), skipping
2026-04-21 20:59:09,739 - WARNING - 298.tar.gz: video 22 has 86 frames (< 96), skipping
2026-04-21 20:59:09,791 - WARNING - 299.tar.gz: video 35 has 61 frames (< 96), skipping
2026-04-21 20:59:09,942 - WARNING - 296.tar.gz: video 9 has 81 frames (< 96), skipping
2026-04-21 20:59:13,875 - WARNING - 300.tar.gz: video 65 has 92 frames (< 96), skipping
2026-04-21 20:59:13,875 - WARNING - 300.tar.gz: video 41 has 64 frames (< 96), skipping
2026-04-21 20:59:15,468 - WARNING - 297.tar.gz: video 12 has 74 frames (< 96), skipping
2026-04-21 20:59:16,452 - WARNING - 302.tar.gz: video 8 has 65 frames (< 96), skipping
2026-04-21 20:59:16,453 - WARNING - 302.tar.gz: video 18 has 51 frames (< 96), skipping
2026-04-21 20:59:19,788 - WARNING - 303.tar.gz: video 83 has 86 frames (< 96), skipping
2026-04-21 20:59:19,788 - WARNING - 303.tar.gz: video 168 has 91 frames (< 96), skipping
2026-04-21 20:59:19,788 - WARNING - 303.tar.gz: video 163 has 65 frames (< 96), skipping
2026-04-21 20:59:19,788 - WARNING - 303.tar.gz: video 155 has 82 frames (< 96), skipping
2026-04-21 20:59:19,788 - WARNING - 303.tar.gz: video 239 has 58 frames (< 96), skipping
2026-04-21 20:59:19,788 - WARNING - 303.tar.gz: video 24 has 91 frames (< 96), skipping
2026-04-21 20:59:19,788 - WARNING - 303.tar.gz: video 51 has 60 frames (< 96), skipping
2026-04-21 20:59:22,406 - WARNING - 297.tar.gz: video 36 has 81 frames (< 96), skipping
2026-04-21 20:59:24,679 - WARNING - 30.tar.gz: video 162 has 75 frames (< 96), skipping
2026-04-21 20:59:24,679 - WARNING - 30.tar.gz: video 105 has 67 frames (< 96), skipping
2026-04-21 20:59:24,679 - WARNING - 30.tar.gz: video 28 has 61 frames (< 96), skipping
2026-04-21 20:59:24,679 - WARNING - 30.tar.gz: video 114 has 51 frames (< 96), skipping
2026-04-21 20:59:24,679 - WARNING - 30.tar.gz: video 132 has 81 frames (< 96), skipping
2026-04-21 20:59:24,679 - WARNING - 30.tar.gz: video 92 has 79 frames (< 96), skipping
2026-04-21 20:59:24,679 - WARNING - 30.tar.gz: video 55 has 57 frames (< 96), skipping
2026-04-21 20:59:24,679 - WARNING - 30.tar.gz: video 31 has 91 frames (< 96), skipping
2026-04-21 20:59:29,487 - WARNING - 31.tar.gz: video 33 has 68 frames (< 96), skipping
2026-04-21 20:59:34,017 - WARNING - 31.tar.gz: video 17 has 56 frames (< 96), skipping
2026-04-21 20:59:34,017 - WARNING - 31.tar.gz: video 22 has 83 frames (< 96), skipping
2026-04-21 20:59:35,216 - WARNING - 312.tar.gz: video 13 has 58 frames (< 96), skipping
2026-04-21 20:59:35,715 - WARNING - 311.tar.gz: video 24 has 75 frames (< 96), skipping
2026-04-21 20:59:35,715 - WARNING - 311.tar.gz: video 61 has 61 frames (< 96), skipping
2026-04-21 20:59:40,353 - WARNING - 310.tar.gz: video 1065 has 76 frames (< 96), skipping
2026-04-21 20:59:40,353 - WARNING - 310.tar.gz: video 37 has 82 frames (< 96), skipping
2026-04-21 20:59:41,940 - WARNING - 310.tar.gz: video 10 has 83 frames (< 96), skipping
2026-04-21 20:59:56,984 - WARNING - 316.tar.gz: video 138 has 57 frames (< 96), skipping
2026-04-21 20:59:59,030 - WARNING - 316.tar.gz: video 69 has 74 frames (< 96), skipping
2026-04-21 21:00:06,362 - WARNING - 316.tar.gz: video 206 has 70 frames (< 96), skipping
2026-04-21 21:00:06,362 - WARNING - 316.tar.gz: video 278 has 75 frames (< 96), skipping
2026-04-21 21:00:10,652 - WARNING - 316.tar.gz: video 7 has 72 frames (< 96), skipping
2026-04-21 21:00:21,274 - WARNING - 321.tar.gz: video 60 has 75 frames (< 96), skipping
2026-04-21 21:00:21,781 - WARNING - 320.tar.gz: video 11 has 54 frames (< 96), skipping
2026-04-21 21:00:21,781 - WARNING - 320.tar.gz: video 283 has 95 frames (< 96), skipping
2026-04-21 21:00:21,781 - WARNING - 320.tar.gz: video 1 has 68 frames (< 96), skipping
2026-04-21 21:00:27,171 - WARNING - 320.tar.gz: video 233 has 86 frames (< 96), skipping
2026-04-21 21:00:30,684 - WARNING - 325.tar.gz: video 208 has 54 frames (< 96), skipping
2026-04-21 21:00:34,400 - WARNING - 322.tar.gz: video 642 has 76 frames (< 96), skipping
2026-04-21 21:00:39,609 - WARNING - 326.tar.gz: video 39 has 84 frames (< 96), skipping
2026-04-21 21:00:39,609 - WARNING - 326.tar.gz: video 32 has 55 frames (< 96), skipping
2026-04-21 21:00:40,294 - WARNING - 322.tar.gz: video 47 has 76 frames (< 96), skipping
2026-04-21 21:00:40,294 - WARNING - 322.tar.gz: video 117 has 93 frames (< 96), skipping
2026-04-21 21:00:47,556 - WARNING - 324.tar.gz: video 11 has 74 frames (< 96), skipping
2026-04-21 21:00:47,557 - WARNING - 324.tar.gz: video 17 has 61 frames (< 96), skipping
2026-04-21 21:00:47,831 - WARNING - 328.tar.gz: video 67 has 85 frames (< 96), skipping
2026-04-21 21:00:47,831 - WARNING - 328.tar.gz: video 14 has 57 frames (< 96), skipping
2026-04-21 21:00:47,831 - WARNING - 328.tar.gz: video 22 has 67 frames (< 96), skipping
2026-04-21 21:01:10,183 - WARNING - 331.tar.gz: video 482 has 76 frames (< 96), skipping
2026-04-21 21:01:12,587 - WARNING - 331.tar.gz: video 443 has 59 frames (< 96), skipping
2026-04-21 21:01:17,890 - WARNING - 329.tar.gz: video 126 has 64 frames (< 96), skipping
2026-04-21 21:01:17,890 - WARNING - 329.tar.gz: video 35 has 77 frames (< 96), skipping
2026-04-21 21:01:17,997 - WARNING - 333.tar.gz: video 2250 has 77 frames (< 96), skipping
2026-04-21 21:01:17,997 - WARNING - 333.tar.gz: video 1363 has 74 frames (< 96), skipping
2026-04-21 21:01:17,998 - WARNING - 333.tar.gz: video 1299 has 81 frames (< 96), skipping
2026-04-21 21:01:17,998 - WARNING - 333.tar.gz: video 45 has 89 frames (< 96), skipping
2026-04-21 21:01:17,998 - WARNING - 333.tar.gz: video 1152 has 61 frames (< 96), skipping
2026-04-21 21:01:19,101 - WARNING - 333.tar.gz: video 2320 has 83 frames (< 96), skipping
2026-04-21 21:01:19,196 - WARNING - 333.tar.gz: video 202 has 95 frames (< 96), skipping
2026-04-21 21:01:19,630 - WARNING - 329.tar.gz: video 92 has 87 frames (< 96), skipping
2026-04-21 21:01:25,013 - WARNING - 337.tar.gz: video 77 has 57 frames (< 96), skipping
2026-04-21 21:01:26,915 - WARNING - 338.tar.gz: video 80 has 61 frames (< 96), skipping
2026-04-21 21:01:26,915 - WARNING - 338.tar.gz: video 1 has 61 frames (< 96), skipping
2026-04-21 21:01:26,915 - WARNING - 338.tar.gz: video 441 has 72 frames (< 96), skipping
2026-04-21 21:01:26,915 - WARNING - 338.tar.gz: video 3 has 69 frames (< 96), skipping
2026-04-21 21:01:30,031 - WARNING - 336.tar.gz: video 63 has 79 frames (< 96), skipping
2026-04-21 21:01:33,157 - WARNING - 336.tar.gz: video 91 has 74 frames (< 96), skipping
2026-04-21 21:01:36,854 - WARNING - 341.tar.gz: video 534 has 80 frames (< 96), skipping
2026-04-21 21:01:36,854 - WARNING - 341.tar.gz: video 12 has 82 frames (< 96), skipping
2026-04-21 21:01:37,685 - WARNING - 340.tar.gz: video 52 has 90 frames (< 96), skipping
2026-04-21 21:01:38,217 - WARNING - 336.tar.gz: video 15 has 80 frames (< 96), skipping
2026-04-21 21:01:39,625 - WARNING - 336.tar.gz: video 22 has 72 frames (< 96), skipping
2026-04-21 21:01:40,210 - WARNING - 341.tar.gz: video 23 has 70 frames (< 96), skipping
2026-04-21 21:01:40,272 - WARNING - 340.tar.gz: video 25 has 88 frames (< 96), skipping
2026-04-21 21:01:42,080 - WARNING - 347.tar.gz: video 33 has 55 frames (< 96), skipping
2026-04-21 21:01:43,578 - WARNING - 343.tar.gz: video 39 has 59 frames (< 96), skipping
2026-04-21 21:01:44,137 - WARNING - 348.tar.gz: video 5 has 55 frames (< 96), skipping
2026-04-21 21:01:44,137 - WARNING - 348.tar.gz: video 18 has 78 frames (< 96), skipping
2026-04-21 21:01:44,137 - WARNING - 348.tar.gz: video 9 has 56 frames (< 96), skipping
2026-04-21 21:01:44,200 - WARNING - 344.tar.gz: video 98 has 91 frames (< 96), skipping
2026-04-21 21:01:46,311 - WARNING - 345.tar.gz: video 8 has 61 frames (< 96), skipping
2026-04-21 21:01:47,568 - WARNING - 342.tar.gz: video 36 has 66 frames (< 96), skipping
2026-04-21 21:01:48,188 - WARNING - 343.tar.gz: video 29 has 55 frames (< 96), skipping
2026-04-21 21:01:48,188 - WARNING - 343.tar.gz: video 102 has 52 frames (< 96), skipping
2026-04-21 21:01:48,188 - WARNING - 343.tar.gz: video 67 has 60 frames (< 96), skipping
2026-04-21 21:01:49,556 - WARNING - 344.tar.gz: video 104 has 68 frames (< 96), skipping
2026-04-21 21:01:49,748 - WARNING - 349.tar.gz: video 7 has 79 frames (< 96), skipping
2026-04-21 21:01:49,825 - WARNING - 342.tar.gz: video 215 has 82 frames (< 96), skipping
2026-04-21 21:01:50,204 - WARNING - 345.tar.gz: video 7 has 51 frames (< 96), skipping
2026-04-21 21:01:50,647 - WARNING - 35.tar.gz: video 3 has 75 frames (< 96), skipping
2026-04-21 21:01:51,275 - WARNING - 350.tar.gz: video 247 has 68 frames (< 96), skipping
2026-04-21 21:01:51,275 - WARNING - 350.tar.gz: video 404 has 64 frames (< 96), skipping
2026-04-21 21:01:51,276 - WARNING - 350.tar.gz: video 27 has 71 frames (< 96), skipping
2026-04-21 21:01:52,805 - WARNING - 354.tar.gz: video 7 has 51 frames (< 96), skipping
2026-04-21 21:01:52,805 - WARNING - 354.tar.gz: video 23 has 83 frames (< 96), skipping
2026-04-21 21:01:53,201 - WARNING - 342.tar.gz: video 0 has 66 frames (< 96), skipping
2026-04-21 21:01:53,201 - WARNING - 342.tar.gz: video 213 has 51 frames (< 96), skipping
