number,value,datetime_start,datetime_complete,duration,params_attn_dropout,params_clip_layer,params_dim_feedforward,params_lr,params_lr_scheduler,params_mlp_dropout,params_mlp_hidden_dim,params_n_heads,params_num_layers,params_optimizer_type,params_weight_decay,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_completed_rung_3,state
99,0.9545663265306122,2026-04-21 22:25:03.253160,2026-04-21 22:27:28.904899,0 days 00:02:25.651739,0.5326796579324934,block_16,1024,0.00017220280096242913,cosine,0.06769005661329341,1024,8,12,adam,0.045773450693658055,0.9371938775510205,0.9524362244897959,,,COMPLETE
100,0.5,2026-04-21 22:27:29.080302,2026-04-21 22:29:01.030495,0 days 00:01:31.950193,0.48695820462261086,block_16,1024,0.0005573736282568685,cosine,0.05110961481353203,1024,8,10,adam,0.08905824340301169,0.5,,,,PRUNED
101,0.9036734693877551,2026-04-21 22:29:01.210234,2026-04-21 22:29:15.857705,0 days 00:00:14.647471,0.5399325786095737,block_16,1024,8.297690082016325e-05,cosine,0.0234011409754838,1024,8,12,adam,0.06258517442982794,0.8521045918367347,0.9036734693877551,,,PRUNED
102,0.9340561224489796,2026-04-21 22:29:16.030495,2026-04-21 22:29:51.914947,0 days 00:00:35.884452,0.5099697699166553,block_16,1024,0.00011299213733249079,cosine,0.31249077421809884,1024,32,10,adam,0.007546587612523397,0.9131505102040816,0.9340561224489796,,,PRUNED
103,0.9053316326530613,2026-04-21 22:29:52.088591,2026-04-21 22:30:09.228180,0 days 00:00:17.139589,0.4862377024055701,block_16,1024,0.00011139338150435246,cosine,0.3455611866152234,2048,32,13,adam,0.0019135569189226687,0.8482908163265306,0.9053316326530613,,,PRUNED
104,0.948686224489796,2026-04-21 22:30:09.461009,2026-04-21 22:31:33.956116,0 days 00:01:24.495107,0.5438184848811125,block_16,1024,8.297359510793374e-05,cosine,0.13987273851305573,512,8,8,adam,5.6825449742327404e-05,0.9370790816326531,0.948686224489796,,,PRUNED
105,0.9486224489795918,2026-04-21 22:31:34.125392,2026-04-21 22:32:58.000744,0 days 00:01:23.875352,0.44792054143614846,block_16,1024,5.907212683841399e-05,cosine,0.04972806652104373,3072,2,6,adam,3.383005446375768e-06,0.93625,0.9486224489795918,,,PRUNED
106,0.9337244897959184,2026-04-21 22:32:58.172691,2026-04-21 22:33:36.937199,0 days 00:00:38.764508,0.5020713154094106,block_16,1024,0.0002511893704062729,cosine,0.14503073634423927,1024,8,13,adam,0.05944438341517062,0.9128826530612245,0.9337244897959184,,,PRUNED
107,0.9346301020408163,2026-04-21 22:33:37.099603,2026-04-21 22:34:12.715252,0 days 00:00:35.615649,0.2938246235204711,block_16,1024,4.8019267525442055e-05,cosine,0.28567485132902043,1024,16,11,adam,0.0029017351295699857,0.8726147959183674,0.9153188775510205,0.9346301020408163,,PRUNED
108,0.836186224489796,2026-04-21 22:34:12.888611,2026-04-21 22:34:20.122919,0 days 00:00:07.234308,0.6439218338535073,block_16,1024,8.367184363015376e-05,cosine,0.3858433623600083,512,8,11,adam,0.0008932440627363801,0.836186224489796,,,,PRUNED
109,0.8413265306122448,2026-04-21 22:34:20.287695,2026-04-21 22:34:27.707247,0 days 00:00:07.419552,0.660171950472339,block_16,1024,0.0001062675624060027,cosine,0.20179936059691447,2048,2,12,adam,0.07870900042657862,0.8413265306122448,,,,PRUNED
110,0.9473852040816326,2026-04-21 22:34:27.892990,2026-04-21 22:36:15.893361,0 days 00:01:48.000371,0.4563012601405461,block_16,1024,4.2901735565444676e-05,cosine,0.37059053266886455,1024,16,13,adam,0.00832435513698263,0.9473852040816326,,,,PRUNED
111,0.9476913265306122,2026-04-21 22:36:16.076687,2026-04-21 22:37:51.977690,0 days 00:01:35.901003,0.21942244370973582,block_16,1024,5.0004482800907886e-05,cosine,0.21231339748850936,1024,8,11,adam,0.01367161909782389,0.8753061224489795,0.9144515306122449,0.9349234693877552,0.9476913265306122,PRUNED
112,0.9019515306122449,2026-04-21 22:37:52.142603,2026-04-21 22:38:07.685553,0 days 00:00:15.542950,0.6914778444848728,block_16,1024,8.651557258674434e-05,cosine,0.11857098792446233,512,2,13,adam,0.0021434055117457895,0.853890306122449,0.9019515306122449,,,PRUNED
113,0.8435841836734693,2026-04-21 22:38:07.855887,2026-04-21 22:38:15.476173,0 days 00:00:07.620286,0.5126644518024707,block_16,1024,4.693323203803691e-05,cosine,0.21525896228655172,1024,8,11,adam,0.07393219401629558,0.8435841836734693,,,,PRUNED
114,0.8477295918367347,2026-04-21 22:38:15.676509,2026-04-21 22:38:23.380806,0 days 00:00:07.704297,0.6128903087613494,block_16,1024,0.00019807248218410217,cosine,0.06686494779988225,1024,8,12,adam,0.00507306180628068,0.8477295918367347,,,,PRUNED
115,0.9545280612244897,2026-04-21 22:38:23.562028,2026-04-21 22:40:52.403659,0 days 00:02:28.841631,0.32956819472229093,block_16,1024,0.00016809445996307995,cosine,0.1044200815198969,1024,2,12,adam,0.03474323358466644,0.937359693877551,0.9516581632653062,,,COMPLETE
116,0.6654783163265307,2026-04-21 22:40:52.584685,2026-04-21 22:41:30.668864,0 days 00:00:38.084179,0.22358057525298436,block_16,1024,0.0004983667801647933,cosine,0.16199100538185213,1024,2,11,adam,0.04362800944853789,0.6654783163265307,,,,PRUNED
117,0.9048341836734693,2026-04-21 22:41:30.885817,2026-04-21 22:41:47.788232,0 days 00:00:16.902415,0.3345229049149567,block_16,1024,0.00010100467571490127,cosine,0.1278038198855207,512,2,13,adam,0.002579906115705389,0.854719387755102,0.9048341836734693,,,PRUNED
118,0.9516964285714286,2026-04-21 22:41:47.997585,2026-04-21 22:44:28.030359,0 days 00:02:40.032774,0.2019121007583767,block_16,1024,0.00013069478788689992,cosine,0.07365001251151969,1024,2,13,adam,0.014055300726695181,0.914375,0.9356122448979591,0.9498341836734694,,COMPLETE
119,0.828469387755102,2026-04-21 22:44:28.182492,2026-04-21 22:44:36.353466,0 days 00:00:08.170974,0.27279400116363905,block_16,1024,0.00025590491148559517,cosine,0.07375516475979428,1024,2,14,adam,0.07224531819329022,0.828469387755102,,,,PRUNED
120,0.9098852040816326,2026-04-21 22:44:36.528807,2026-04-21 22:44:50.284177,0 days 00:00:13.755370,0.24136560568752402,block_16,1024,0.00022052577995888343,cosine,0.0556895353296275,2048,2,11,adam,0.007295952811302928,0.848826530612245,0.9098852040816326,,,PRUNED
121,0.8442729591836735,2026-04-21 22:44:50.428192,2026-04-21 22:44:57.503485,0 days 00:00:07.075293,0.2870560286025887,block_16,1024,0.0001534421755662534,cosine,0.020761224459473232,1024,2,11,adam,0.021839799107018536,0.8442729591836735,,,,PRUNED
122,0.8963392857142857,2026-04-21 22:44:57.654173,2026-04-21 22:45:10.225818,0 days 00:00:12.571645,0.3711611146573059,block_16,1024,0.0001643180057975082,cosine,0.06718262997656345,512,8,9,adam,0.037762860901123255,0.8963392857142857,,,,PRUNED
123,0.899579081632653,2026-04-21 22:45:10.386666,2026-04-21 22:45:25.385849,0 days 00:00:14.999183,0.3390561568030102,block_16,1024,6.297244857067445e-05,cosine,0.04722331371349972,3072,2,12,adam,0.032804107251821535,0.899579081632653,,,,PRUNED
124,0.9352040816326531,2026-04-21 22:45:25.569491,2026-04-21 22:46:03.206000,0 days 00:00:37.636509,0.2076131955354824,block_16,1024,9.515873409243938e-05,cosine,0.09292523980737644,1024,2,13,adam,0.003969038735415509,0.9352040816326531,,,,PRUNED
125,0.8380102040816326,2026-04-21 22:46:03.378304,2026-04-21 22:46:11.632822,0 days 00:00:08.254518,0.4916738321861204,block_16,1024,0.00011188018413483448,cosine,0.11357601267659462,3072,8,14,adam,0.03370178731512951,0.8380102040816326,,,,PRUNED
126,0.9104464285714284,2026-04-21 22:46:11.786831,2026-04-21 22:46:28.288515,0 days 00:00:16.501684,0.5091676879784406,block_16,1024,9.744836429408384e-05,cosine,0.1318652313974856,1024,32,12,adam,0.04462189095284094,0.853609693877551,0.9104464285714284,,,PRUNED
127,0.9109183673469388,2026-04-21 22:46:28.451319,2026-04-21 22:46:43.971063,0 days 00:00:15.519744,0.6720503676755798,block_16,1024,6.897980071105699e-05,cosine,0.27671843457881784,1024,16,12,adam,0.00010396908207942684,0.8528188775510204,0.9109183673469388,,,PRUNED
128,0.8087755102040816,2026-04-21 22:46:44.152482,2026-04-21 22:46:51.499781,0 days 00:00:07.347299,0.3208044079572103,block_16,1024,0.00023487768861872328,cosine,0.1846282586538237,3072,2,11,adam,0.025983624331525613,0.8087755102040816,,,,PRUNED
129,0.8960969387755102,2026-04-21 22:46:51.658943,2026-04-21 22:47:05.451983,0 days 00:00:13.793040,0.6286654393870416,block_16,1024,3.0890439663723584e-05,cosine,0.3793836497691472,1024,16,10,adam,8.569392122621315e-06,0.8960969387755102,,,,PRUNED
130,0.9041964285714286,2026-04-21 22:47:05.631776,2026-04-21 22:47:19.372933,0 days 00:00:13.741157,0.5455783395829545,block_16,1024,0.00010329500555837804,cosine,0.18611613993662468,1024,16,10,adam,0.08136853643866988,0.8542602040816327,0.9041964285714286,,,PRUNED
131,0.8452040816326531,2026-04-21 22:47:19.539294,2026-04-21 22:47:27.317043,0 days 00:00:07.777749,0.27524464482778455,block_16,1024,0.00014580915661311028,cosine,0.09274278041396819,1024,8,12,adam,0.058457625474188146,0.8452040816326531,,,,PRUNED
132,0.8044260204081632,2026-04-21 22:47:27.514871,2026-04-21 22:47:35.458352,0 days 00:00:07.943481,0.49117430546390567,block_16,1024,4.9844737920186624e-05,cosine,0.22461306200492612,512,2,13,adam,0.08705660549363686,0.8044260204081632,,,,PRUNED
133,0.934515306122449,2026-04-21 22:47:35.622692,2026-04-21 22:48:09.363367,0 days 00:00:33.740675,0.31103662694901574,block_16,1024,7.903357606313357e-05,cosine,0.13991146901204965,1024,2,11,adam,0.021717019830139263,0.9151275510204082,0.934515306122449,,,PRUNED
134,0.900408163265306,2026-04-21 22:48:09.594915,2026-04-21 22:48:23.943634,0 days 00:00:14.348719,0.6634029148167133,block_16,1024,9.20067838190589e-05,cosine,0.36067646703337664,3072,16,11,adam,8.17521191061506e-05,0.8676913265306122,0.900408163265306,,,PRUNED
135,0.82625,2026-04-21 22:48:24.115971,2026-04-21 22:48:31.892684,0 days 00:00:07.776713,0.3956957103035671,block_16,1024,0.00031620860379708325,cosine,0.11983094122715532,512,8,13,adam,0.046127804352568524,0.82625,,,,PRUNED
136,0.9040816326530613,2026-04-21 22:48:32.051226,2026-04-21 22:48:44.769087,0 days 00:00:12.717861,0.3055105565525509,block_16,1024,4.843592226140309e-05,cosine,0.19503914689894175,1024,8,9,adam,0.05717850916464607,0.8555102040816326,0.9040816326530613,,,PRUNED
137,0.9340943877551021,2026-04-21 22:48:44.954431,2026-04-21 22:49:19.502541,0 days 00:00:34.548110,0.44679483097753137,block_16,1024,0.00019333549395399556,cosine,0.31197762563942166,2048,2,11,adam,0.00243652655042001,0.9340943877551021,,,,PRUNED
138,0.9485714285714286,2026-04-21 22:49:19.652891,2026-04-21 22:51:12.420647,0 days 00:01:52.767756,0.21780004367612965,block_16,1024,0.00018925767147105752,cosine,0.12263852567509365,1024,16,14,adam,0.0044216450528024075,0.8547576530612244,0.9175765306122449,0.9369515306122449,0.9485714285714286,PRUNED
139,0.8926147959183675,2026-04-21 22:51:12.608740,2026-04-21 22:51:26.509448,0 days 00:00:13.900708,0.3699064571056336,block_16,1024,2.554254603998351e-05,cosine,0.09636776609935253,1024,8,11,adam,0.03530287149799833,0.8926147959183675,,,,PRUNED
140,0.948686224489796,2026-04-21 22:51:26.663005,2026-04-21 22:53:09.455273,0 days 00:01:42.792268,0.46066153528498865,block_16,1024,0.00021462171496967544,cosine,0.3160087905811172,2048,2,13,adam,0.07010295130355458,0.948686224489796,,,,PRUNED
141,0.9210204081632654,2026-04-21 22:53:09.610935,2026-04-21 22:53:45.161334,0 days 00:00:35.550399,0.5734110161056374,block_16,1024,3.3525875580518735e-05,cosine,0.12994640833859591,2048,2,12,adam,0.0820759451101519,0.9210204081632654,,,,PRUNED
142,0.9477933673469388,2026-04-21 22:53:45.322861,2026-04-21 22:55:36.017138,0 days 00:01:50.694277,0.5459726019143942,block_16,1024,2.599798629946222e-05,cosine,0.37019255050446814,1024,32,12,adam,0.0030985357009430453,0.9477933673469388,,,,PRUNED
143,0.9020790816326532,2026-04-21 22:55:36.175082,2026-04-21 22:55:51.846128,0 days 00:00:15.671046,0.5830849646312396,block_16,1024,4.76463663892705e-05,cosine,0.11600497592185355,2048,8,14,adam,0.014504064451371078,0.8581760204081633,0.9020790816326532,,,PRUNED
144,0.8983673469387754,2026-04-21 22:55:52.019901,2026-04-21 22:56:07.036827,0 days 00:00:15.016926,0.5823115328754299,block_16,1024,0.00013239944619547624,cosine,0.25502492109432473,512,2,13,adam,0.00441611749436186,0.8983673469387754,,,,PRUNED
145,0.831454081632653,2026-04-21 22:56:07.211031,2026-04-21 22:56:13.543824,0 days 00:00:06.332793,0.47620121561046896,block_16,1024,3.5786962440099065e-05,cosine,0.09630920999714498,3072,8,6,adam,3.8612192608797674e-05,0.831454081632653,,,,PRUNED
146,0.8219897959183674,2026-04-21 22:56:13.707250,2026-04-21 22:56:21.440739,0 days 00:00:07.733489,0.6439028780892189,block_16,1024,4.1351975337791526e-05,cosine,0.2395236312572102,2048,2,13,adam,0.0287365160992298,0.8219897959183674,,,,PRUNED
147,0.9540688775510204,2026-04-21 22:56:21.594274,2026-04-21 22:58:34.299714,0 days 00:02:12.705440,0.4119286281293463,block_16,1024,0.00016091791354508718,cosine,0.13783832529806447,1024,16,10,adam,0.044406254884197326,0.9100382653061225,0.9366964285714287,0.9512755102040816,,COMPLETE
148,0.9470663265306123,2026-04-21 22:58:34.461510,2026-04-21 23:00:08.737011,0 days 00:01:34.275501,0.3751684088657154,block_16,1024,9.324913464349309e-05,cosine,0.13653547488811513,2048,16,11,adam,0.0039256708075419405,0.9357015306122449,0.9470663265306123,,,PRUNED
149,0.9540051020408163,2026-04-21 23:00:08.910048,2026-04-21 23:02:12.446705,0 days 00:02:03.536657,0.2782206252556803,block_16,1024,0.00015619200157351886,cosine,0.28590065661343,1024,16,9,adam,0.031672234078540265,0.8528188775510205,0.9148469387755102,0.9380229591836735,0.9514285714285714,COMPLETE
150,0.9530102040816327,2026-04-21 23:02:12.597937,2026-04-21 23:04:14.263440,0 days 00:02:01.665503,0.35927717915715196,block_16,1024,0.00014223621787625966,cosine,0.1624759055846609,1024,16,8,adam,0.01909788355635009,0.8896811224489797,0.9209438775510205,0.9373469387755101,0.9505229591836735,COMPLETE
151,0.9079336734693878,2026-04-21 23:04:14.426368,2026-04-21 23:04:26.692091,0 days 00:00:12.265723,0.3072686880221742,block_16,1024,0.00011271879721353045,cosine,0.18740852984422857,1024,16,6,adam,0.04489569450733741,0.859732142857143,0.9079336734693878,,,PRUNED
152,0.9326785714285715,2026-04-21 23:04:26.863460,2026-04-21 23:05:02.880964,0 days 00:00:36.017504,0.5283217639452604,block_16,1024,6.50263529855465e-05,cosine,0.10614828742394719,1024,2,12,adam,0.0019735487244702033,0.9326785714285715,,,,PRUNED
153,0.9366454081632654,2026-04-21 23:05:03.057618,2026-04-21 23:05:33.929098,0 days 00:00:30.871480,0.29021940874487734,block_16,1024,0.00016046249870385154,cosine,0.395884349183328,1024,16,8,adam,0.05358362354851834,0.8756887755102042,0.9180867346938776,0.9366454081632654,,PRUNED
154,0.832563775510204,2026-04-21 23:05:34.080944,2026-04-21 23:05:43.076033,0 days 00:00:08.995089,0.20678554008864933,block_16,1024,0.00013622218903029207,cosine,0.13752733529011144,1024,32,13,adam,0.016230538246323537,0.832563775510204,,,,PRUNED
155,0.9005102040816326,2026-04-21 23:05:43.263073,2026-04-21 23:05:57.109382,0 days 00:00:13.846309,0.37255885782847514,block_16,1024,0.00014442211993671654,cosine,0.18897521380350385,1024,16,10,adam,0.09964298580847214,0.8563647959183673,0.9005102040816326,,,PRUNED
156,0.8404974489795918,2026-04-21 23:05:57.285906,2026-04-21 23:06:03.785876,0 days 00:00:06.499970,0.3663005504082526,block_16,1024,5.04254022934926e-05,cosine,0.058007753114561855,512,32,7,adam,1.1441964451485744e-06,0.8404974489795918,,,,PRUNED
157,0.8514795918367347,2026-04-21 23:06:03.944294,2026-04-21 23:06:10.538805,0 days 00:00:06.594511,0.4582153958130448,block_16,1024,0.00023369956069671746,cosine,0.23802258853702954,3072,16,8,adam,0.002712383079927016,0.8514795918367347,,,,PRUNED
158,0.9524872448979591,2026-04-21 23:06:10.709900,2026-04-21 23:08:36.959258,0 days 00:02:26.249358,0.47300583605136864,block_16,1024,0.00022115418917442774,cosine,0.013746079839896563,1024,8,12,adam,0.011542224511015598,0.9502040816326531,,,,COMPLETE
159,0.9443877551020408,2026-04-21 23:08:37.097524,2026-04-21 23:10:13.245801,0 days 00:01:36.148277,0.4244432289140348,block_16,1024,0.00021236581485594208,cosine,0.015026834294374616,1024,8,11,adam,0.001502010782667795,0.8848596938775511,0.9198341836734695,0.9377295918367348,0.9443877551020408,PRUNED
160,0.8145408163265306,2026-04-21 23:10:13.408352,2026-04-21 23:10:20.661305,0 days 00:00:07.252953,0.5020604517927143,block_16,1024,0.00045357430622472314,cosine,0.07699604096888425,1024,16,10,adam,0.02914035004394766,0.8145408163265306,,,,PRUNED
161,0.8130229591836734,2026-04-21 23:10:20.824234,2026-04-21 23:10:28.581448,0 days 00:00:07.757214,0.4681145986069373,block_16,1024,0.00018567742369435353,cosine,0.06344082574972498,1024,2,12,adam,0.012882179856939702,0.8130229591836734,,,,PRUNED
162,0.8503698979591837,2026-04-21 23:10:28.730647,2026-04-21 23:10:35.684755,0 days 00:00:06.954108,0.20769670192345865,block_16,1024,0.00016953044348546925,cosine,0.26270210883898865,1024,16,9,adam,0.022407835904404955,0.8503698979591837,,,,PRUNED
163,0.8252678571428571,2026-04-21 23:10:35.831961,2026-04-21 23:10:42.797532,0 days 00:00:06.965571,0.3785977392789502,block_16,1024,0.00023899165836915878,cosine,0.10412137848665172,3072,16,9,adam,0.01518248923084726,0.8252678571428571,,,,PRUNED
164,0.9469770408163265,2026-04-21 23:10:42.971028,2026-04-21 23:12:18.310996,0 days 00:01:35.339968,0.3581682802907248,block_16,1024,0.0003343081024228735,cosine,0.21751082912738218,1024,16,10,adam,0.0013495174106479813,0.9469770408163265,,,,PRUNED
165,0.9481250000000001,2026-04-21 23:12:18.486491,2026-04-21 23:13:48.070891,0 days 00:01:29.584400,0.36344722974778393,block_16,1024,0.0001950122389827409,cosine,0.103636009282134,1024,16,9,adam,0.0036088508120581675,0.8759693877551019,0.9188647959183674,0.9369770408163266,0.9481250000000001,PRUNED
166,0.9080612244897959,2026-04-21 23:13:48.227269,2026-04-21 23:14:01.101065,0 days 00:00:12.873796,0.6968489626254434,block_16,1024,0.0001120387609296513,cosine,0.28329544902941256,2048,2,9,adam,0.004526885049638195,0.9080612244897959,,,,PRUNED
167,0.7988520408163265,2026-04-21 23:14:01.245046,2026-04-21 23:14:09.455639,0 days 00:00:08.210593,0.20976093747121619,block_16,1024,0.00034832217473204185,cosine,0.05262879840378483,1024,2,13,adam,0.0008859678751761092,0.7988520408163265,,,,PRUNED
168,0.8330484693877551,2026-04-21 23:14:09.626169,2026-04-21 23:14:17.892681,0 days 00:00:08.266512,0.491070672018432,block_16,1024,0.00012350117785041363,cosine,0.33978592412473657,3072,2,14,adam,0.0034154477196354817,0.8330484693877551,,,,PRUNED
169,0.8386224489795919,2026-04-21 23:14:18.060876,2026-04-21 23:14:25.444359,0 days 00:00:07.383483,0.40561818481520184,block_16,1024,0.0002578290016602077,cosine,0.016180892573615484,1024,8,12,adam,0.028179269110181246,0.8386224489795919,,,,PRUNED
170,0.9355994897959184,2026-04-21 23:14:25.605892,2026-04-21 23:15:00.298566,0 days 00:00:34.692674,0.31582153464377594,block_16,1024,0.00039632568074961857,cosine,0.32732356719440936,1024,16,11,adam,0.02344217849574462,0.9125000000000001,0.9355994897959184,,,PRUNED
171,0.8371938775510204,2026-04-21 23:15:00.456984,2026-04-21 23:15:08.532820,0 days 00:00:08.075836,0.6728733631121878,block_16,1024,0.00012369260287315933,cosine,0.18699659562259185,512,2,14,adam,0.02580050968994586,0.8371938775510204,,,,PRUNED
172,0.953954081632653,2026-04-21 23:15:08.726800,2026-04-21 23:17:15.412531,0 days 00:02:06.685731,0.6086542050348551,block_16,1024,0.00014986523234176172,cosine,0.1009285212604363,1024,8,10,adam,0.04611925355403664,0.8542729591836735,0.9181760204081633,0.9375765306122449,0.9510459183673469,COMPLETE
173,0.9526275510204081,2026-04-21 23:17:15.562156,2026-04-21 23:19:29.450117,0 days 00:02:13.887961,0.6962793588953153,block_16,1024,0.00026442857325023736,cosine,0.10423417254118102,2048,8,11,adam,0.0428249712562358,0.9503826530612245,,,,COMPLETE
174,0.9119260204081633,2026-04-21 23:19:29.594041,2026-04-21 23:19:41.984824,0 days 00:00:12.390783,0.6578532225978867,block_16,1024,8.834169340462773e-05,cosine,0.15966327356732507,1024,8,9,adam,0.012152713791533506,0.8592346938775511,0.9119260204081633,,,PRUNED
